,50PLUS,CDA,CU,D66,DENK,FVD,GL,PvdA,PvdD,PVV,SGP,SP,VVD
exportkrediet,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
exportpromotie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
exportstrategie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
exportsubsidie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
extensief,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ezels,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fabricaat,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fabriek,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
fabrieksproductie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
faerbereiland,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
familiekudde,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fastfood,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
faunabeheereenheid,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fende,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fileproblematiek,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fixatie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
flexstuderen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
flict,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
foie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
fokbeleid,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fokken,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,5895","0,0","0,0","0,0","0,0"
fokker,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2948","0,0","0,0","0,0","0,0"
fokkerij,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
folder,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
formatie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fossielvrij,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
frase,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
fraudebestendige,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gaand,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gankelijk,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ganstrek,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
garnaal,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gasgebruik,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,1512","0,0"
gasproducerend,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gastgezin,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gasvrij,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gebaande,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gecastreerd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gecoördineerde,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gedifferentieerd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gefilterd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
geheid,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gehuisvest,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2948","0,0","0,0","0,0","0,0"
geiten,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,1512","0,0"
gekloonde,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
gekweekte,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
geldbedrag,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0534"
geldcreatie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
geldig,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gelijkberechtiging,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gelukkiger,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,1512","0,0"
gemanipuleerde,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,4913","0,0","0,0","0,0","0,0"
geneeswijs,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
genetisch,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6878","0,0","0,1183","0,1512","0,0534"
gentechingrediënt,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gentechregels,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gentechsoja,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gentechvrij,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2948","0,0","0,0","0,0","0,0"
geprivatiseerd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ger,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
geratificeerd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gerechtigde,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gerecyclede,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gerenoveerd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gesjoemel,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,4535","0,0"
geslachte,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gespreide,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gesteriliseerd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gestrooi,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
getikt,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
getoetste,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
getrackt,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gevechtsmissie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gevolgd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gewerkt,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gewetensbezwaarde,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
gezondheidsasp,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gieneutraal,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gieproductie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gifvrij,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
gifvrije,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
goedkoopste,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
graadmeter,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
gras,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
grids,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
groeimodellen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
groente,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
grondontsmettingsmiddel,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
grondpercelen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
grondstoffenboekhouding,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
grondstoffentekort,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
grondstoffenwet,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
grondwaterstand,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,1183","0,0","0,0"
haafd,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
haai,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
haald,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
haan,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hagedis,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
halffabricaten,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
handelsdeals,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
handelssysteem,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
handelsverbod,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
handelsverkeer,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
handtekening,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hardwerkende,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hartig,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hebzucht,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
hectare,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,1067"
hectares,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
heidsgebouwen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
heidsregel,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
heidsrisicots,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hengel,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
herenigen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0534"
herontwikkeld,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
herscholing,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hersteleconomie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
herstelindustrieën,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hert,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hobbyist,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hobbyjacht,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hoek,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,1067"
hoeve,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hokken,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
hol,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
homoman,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
homoseksuel,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,1512","0,0534"
hond,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0534"
hongarije,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
houder,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,1183","0,0","0,0534"
houdverbod,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
house,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
houtwallen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
huisdierensector,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
huisjesmelker,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,1512","0,0"
huisvestingseisen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hulpbron,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hulphond,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
humanitaire,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
huurprijs,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0534"
huurwoningenmarkt,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
hygiëne,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ics,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
identificatieren,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
identiteitsveblen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
ideologie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,1183","0,0","0,0"
idienst,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ijzerarm,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
illustreren,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
immateriel,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
importeur,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
impulsaankopen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
informatieverschaffing,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
informatievrijheid,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
injecteren,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inkomenstoets,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inkomstenbron,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inkomstenpositie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inkoopprijs,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inkrimpen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inslijten,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inteelt,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
integer,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2948","0,0","0,0591","0,1512","0,0"
integere,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
internetaanbieder,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
internetcensuur,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inventariseren,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
investeringsgeschillenbeslechting,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inzaaien,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
inzameling,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
isds,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
isotoop,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,1512","0,0"
ivoor,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ivrk,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
iwc,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
jaarrond,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
jachtdepartement,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
jachttoerisme,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
jachtverbod,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
jager,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,2366","0,0","0,0"
japan,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0534"
jaskragen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
jeugdonderwijs,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
jongerencentrum,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kabeljauw,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kaderstellende,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kalf,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kalfsvlees,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kallemooi,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kalver,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kantonrechtersformule,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kantoorruimtes,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kap,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kapitaalcontroles,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kapvergunning,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kassystemen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kat,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kattenpopulatie,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kelaar,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kelpand,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kenbaar,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kenen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kening,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kennisgebied,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ker,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
kerij,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kernramp,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kernreactor,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kernvoorwaarde,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kerststal,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
ketting,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kievitseieren,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kilometerbeprijzing,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
kinderboerderij,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
kindermarketing,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kingen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kingsgroei,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
klantbelang,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
klem,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,1183","0,0","0,0"
klimaatzaak,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
kloon,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,1183","0,0","0,0"
kolenstroom,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
kolven,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
konijnen,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
kooien,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
koord,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
